block_number,miner_reward,fee_recipient_eth_diff,miner,fee_recipient,coinbase_transfers,eth_sent_to_fee_recipient,gas_used,gas_price,effective_priority_fee
18747078,30660795583857541,30660795583857541,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2415578381977852,2415578381977852,11967951,2561908515,2561908515
18747061,29797834993323172,29797834993323172,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1326042249153360,1326042249153360,10562676,2821049797,2821049797
18747026,47127426739942556,47127426739942556,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,26516705379816892,26516705379816892,15379048,3064391680,3064391680
18746999,28670537922472611,28670537922472611,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16034366,1788068073,1788068073
18746997,154024141145796691,154024141145796691,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,35699036975485144,35699036975485144,12041963,12790617372,12790617372
18746979,33702647110484909,33702647110484909,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13679679,2463701605,2463701605
18746972,32185197559619024,32185197559619024,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4451190704050000,4451190704050000,10388764,3098077650,3098077650
18746953,29758904873549731,29758904873549731,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,18411472,1616324043,1616324043
18746941,34268385363353298,34268385363353298,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13811483,2481151760,2481151760
18746922,19989351956499400,19989351956499400,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,4791659,4171697517,4171697517
18746916,69750827722730307,69750827722730307,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13100073,5324460995,5324460995
18746908,55306356622783339,55306356622783339,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,8346858932075884,8346858932075884,10937613,5056528935,5056528935
18746901,39000794246133155,39000794246133155,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15436673,2526502585,2526502585
18746884,151406475634763217,151406475634763217,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,955890724022921,955890724022921,16601875,9119841923,9119841923
18746882,34590832455800547,34590832455800547,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15234983,2270487105,2270487105
18746865,82992641049850793,82992641049850793,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,16944866858800000,16944866858800000,19572469,4240274492,4240274492
18746852,32217088022585638,32217088022585638,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9175212,3511318106,3511318106
18746847,29631639082436741,29631639082436741,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,301512738107379,301512738107379,9635866,3075140219,3075140219
18746841,51743579111770820,51743579111770820,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2211146896195038,2211146896195038,20825247,2484656201,2484656201
18746824,57172930215928492,57172930215928492,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,19079801534234759,19079801534234759,12544596,4557574450,4557574450
18746820,46930736149516144,46930736149516144,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,10000000000000000,10000000000000000,16011452,2931073093,2931073093
18746772,48465150280747583,48465150280747583,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,14729063887207620,14729063887207620,19537153,2480665953,2480665953
18746758,65119707403235200,65119707403235200,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7410783,8787156148,8787156148
18746735,96769501108622521,96769501108622521,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,73140563765226431,73140563765226431,11006785,8791804428,8791804428
18746729,79596240601621908,79596240601621908,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12171126,6539759805,6539759805
18746724,12217668001076524,12217668001076524,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,6380670,1914793901,1914793901
18746706,30858154628782654,30858154628782654,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,975608079822190,975608079822190,11458638,2693003708,2693003708
18746689,48242557602373747,48242557602373747,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,490670263956451,490670263956451,22480447,2145978574,2145978574
18746678,528840360501279123,528840360501279123,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,503419729603175910,503419729603175910,11548860,45791563886,45791563886
18746669,13984061929758172,13984061929758172,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15925388,878098664,878098664
18746645,43601245699298701,43601245699298701,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,19679576439772732,19679576439772732,8271515,5271252690,5271252690
18746641,38326781361697083,38326781361697083,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,7654873052605653,7654873052605653,8669328,4420963350,4420963350
18746623,29490375878794070,29490375878794070,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16038053,1838775310,1838775310
18746588,75487749103237681,75487749103237681,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14371167,5252722280,5252722280
18746585,47104953115850345,47104953115850345,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2930936748218888,2930936748218888,19007488,2478231374,2478231374
18746574,46965237351523493,46965237351523493,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,245551933791510,245551933791510,10303558,4558157226,4558157226
18746566,205095544907186152,205095544907186152,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4312941441197486,4312941441197486,9912749,20690077485,20690077485
18746540,40723542442403375,40723542442403375,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5523589360646612,5523589360646612,15883054,2563961719,2563961719
18746526,19376980354558497,19376980354558497,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14739707,1314610958,1314610958
18746518,56279142207440633,56279142207440633,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,36033097479100000,36033097479100000,4286894,13128186096,13128186096
18746486,108889696033542430,108889696033542430,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,33395442089540000,33395442089540000,9727270,11194270955,11194270955
18746477,47575692407088756,47575692407088756,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3544951507681966,3544951507681966,16762295,2838256480,2838256480
18746462,127994557273735625,127994557273735625,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2148589301676867,2148589301676867,18684347,6850362887,6850362887
18746457,47922563582646119,47922563582646119,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3451408254216738,3451408254216738,20415536,2347357599,2347357599
18746449,25875738947836919,25875738947836919,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10493897,2465789300,2465789300
18746448,46076993303137322,46076993303137322,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,25845444694135464,25845444694135464,10483183,4395324712,4395324712
18746445,46139983563019895,46139983563019895,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,957509714478797,957509714478797,16926223,2725946808,2725946808
18746430,30122776842181801,30122776842181801,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2111117433812548,2111117433812548,8545289,3525074089,3525074089
18746420,103459568150290437,103459568150290437,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,50809427666369440,50809427666369440,10768288,9607800994,9607800994
18746414,22464604846914879,22464604846914879,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,7843461263113724,7843461263113724,10428760,2154101239,2154101239
18746397,30667511538670696,30667511538670696,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10727063,2858891715,2858891715
18746358,182281653645928670,182281653645928670,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,14558003562440186,14558003562440186,22110484,8244127701,8244127701
18746354,32777352846722462,32777352846722462,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4593282911475525,4593282911475525,16961983,1932400996,1932400996
18746348,14922326179862828,14922326179862828,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10737738,1389708538,1389708538
18746332,26019176319397185,26019176319397185,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15191388,1712758328,1712758328
18746329,30558459259342217,30558459259342217,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9346604,3269471912,3269471912
18746325,42754943875776243,42754943875776243,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,29962361,1426955101,1426955101
18746309,12709242098681728,12709242098681728,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9402690,1351660226,1351660226
18746307,26478849862704971,26478849862704971,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,27340971,968467793,968467793
18746300,47600066308355660,47600066308355660,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,21086715,2257348586,2257348586
18746287,18425598722187448,18425598722187448,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10343588,1781354663,1781354663
18746282,62526917985317736,62526917985317736,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,28551338,2189982059,2189982059
18746269,21013423357498212,21013423357498212,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16065294,1308001170,1308001170
18746259,12257398524484416,12257398524484416,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,23856314,513801022,513801022
18746243,42168543666619234,42168543666619234,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,24151376,1746009985,1746009985
18746232,63915742311063841,63915742311063841,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,243618152271470,243618152271470,20772745,3076904006,3076904006
18746227,38217297847461456,38217297847461456,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,13691693356457114,13691693356457114,10963553,3485849691,3485849691
18746220,108384274109137064,108384274109137064,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,8653900635160228,8653900635160228,25895884,4185386145,4185386145
18746201,32294921036805749,32294921036805749,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3311258194615391,3311258194615391,13581009,2377947105,2377947105
18746189,39540567473599521,39540567473599521,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,564024300981098,564024300981098,14237719,2777170098,2777170098
18746180,30117376497786083,30117376497786083,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,15846195927000,15846195927000,14034281,2145986424,2145986424
18746172,33899463827083439,33899463827083439,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1245532418421148,1245532418421148,12246449,2768105581,2768105581
18746141,17602927008862294,17602927008862294,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15271085,1152696550,1152696550
18746135,32863397921669637,32863397921669637,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11651757,2820467155,2820467155
18746122,24400813321706956,24400813321706956,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11606687,2102306482,2102306482
18746107,109452939916922550,109452939916922550,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4641214587469167,4641214587469167,12597595,8688399644,8688399644
18746093,273302660623898787,273302660623898787,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7314258,37365739713,37365739713
18746084,29797873737125228,29797873737125228,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1557878827874622,1557878827874622,10887652,2736850308,2736850308
18746067,20544750734929036,20544750734929036,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15292742,1343431461,1343431461
18746061,15910165231324345,15910165231324345,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10231571,1555007068,1555007068
18746037,14540162750918523,14540162750918523,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10895074,1334563009,1334563009
18746012,48712850873544765,48712850873544765,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,17519120,2780553525,2780553525
18745979,25951249279590526,25951249279590526,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5462640229806469,5462640229806469,10568464,2455536516,2455536516
18745967,36877221280720957,36877221280720957,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1528216667610347,1528216667610347,17980766,2050926044,2050926044
18745955,48559565803920297,48559565803920297,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10954197,4432964443,4432964443
18745939,31900455325138082,31900455325138082,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3716379059128593,3716379059128593,10338076,3085724589,3085724589
18745918,58582160478571847,58582160478571847,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,11000000000000000,11000000000000000,9779901,5990056594,5990056594
18745904,43132760926063165,43132760926063165,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,22477807,1918904318,1918904318
18745882,2292540577245768773,2292540577245768773,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2259134108423982920,2259134108423982920,26993151,84930454293,84930454293
18745815,11221903959603279,11221903959603279,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8092349,1386730102,1386730102
18745786,72727357533724686,72727357533724686,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,10000000000000000,10000000000000000,14965452,4859683324,4859683324
18745763,105887225932941229,105887225932941229,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14559147,7272900392,7272900392
18745757,88908986740205992,88908986740205992,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,21153656,4203008063,4203008063
18745736,97576538318206865,97576538318206865,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,30308786561361473,30308786561361473,25991344,3754193639,3754193639
18745712,94209888246509045,94209888246509045,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13287239,7090253155,7090253155
18745692,22259697024908978,22259697024908978,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10062470,2212150398,2212150398
18745683,144299790288282191,144299790288282191,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,10000000000000000,10000000000000000,19432935,7425527347,7425527347
18745674,22007931749672988,22007931749672988,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2019945534511270,2019945534511270,10754264,2046437743,2046437743
18745672,21001561414153845,21001561414153845,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11002127,1908863750,1908863750
18745645,73522488170800465,73522488170800465,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9320026,7888656981,7888656981
18745625,38658119081923881,38658119081923881,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,6859449618079225,6859449618079225,17805448,2171139927,2171139927
18745602,12812144008879298845,12812144008879298845,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,12757533514870021940,12757533514870021940,27540531,465210493177,465210493177
18745583,29217449506035434,29217449506035434,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8412450,3473120138,3473120138
18745575,48416386186064326,48416386186064326,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14450080,3350596410,3350596410
18745544,59605802361301918,59605802361301918,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12554181,4747884578,4747884578
18745511,18113433233856755,18113433233856755,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8575920,2112127122,2112127122
18745507,41026570291775816,41026570291775816,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4845401812524735,4845401812524735,16312864,2514982672,2514982672
18745456,26978464850004283,26978464850004283,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12330332,2187975542,2187975542
18745436,59344033235459002,59344033235459002,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,46949193399570000,46949193399570000,10606939,5594831198,5594831198
18745425,13675706980633141,13675706980633141,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9524670,1435819506,1435819506
18745363,80768352114517316,80768352114517316,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,26287822544820000,26287822544820000,16627273,4857582606,4857582606
18745358,47247182459064418,47247182459064418,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12179509,3879235399,3879235399
18745310,31416183400059122,31416183400059122,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,189200450351173,189200450351173,12156826,2584242252,2584242252
18745278,73365727801942720,73365727801942720,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,6786600,10810380426,10810380426
18745218,41164108472676185,41164108472676185,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8545617,4816984949,4816984949
18745202,36307988056440771,36307988056440771,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,144558042557960,144558042557960,24958992,1454705705,1454705705
18745085,38364407689920526,38364407689920526,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10812340,3548205817,3548205817
18745067,918449427938112828,918449427938112828,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,870583833703403047,870583833703403047,19915163,46118097448,46118097448
18745032,161294266542624282,161294266542624282,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5581789714130753,5581789714130753,11336228,14228212994,14228212994
18745002,122946715743134322,122946715743134322,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,73189158319382000,73189158319382000,5204484,23623228689,23623228689
18744986,36300646396980230,36300646396980230,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,10000000000000000,10000000000000000,12498907,2904305664,2904305664
18744963,59177440044347498,59177440044347498,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,19340668581515670,19340668581515670,17521575,3377404145,3377404145
18744950,71373379643536217,71373379643536217,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10819322,6596844020,6596844020
